iteration,temperature,accepted,new_best_utility,regions,effective_regions,dfs,best_accepted_dfs,penalty,current_utility,best_utility,candidate_utility,move_type,merge_parent_id,split_node_id
1296,0.0024119818649856483,True,False,29,29,0.4714413878509003,0.4791816735822501,0.0,0.4714413878509003,0.4791816735822501,0.4714413878509003,split,,2787
1298,0.0024058954250523487,True,False,30,30,0.4714413890994622,0.4791816735822501,0.0,0.4714413890994622,0.4791816735822501,0.4714413890994622,split,,2893
1299,0.002402857966998692,False,False,30,30,0.4714413890994622,0.4791816735822501,0.0,0.4714413890994622,0.4791816735822501,0.3939323866050273,paired,2870,2837
1300,0.0023998243437548658,True,False,29,29,0.4714413890961578,0.4791816735822501,0.0,0.4714413890961578,0.4791816735822501,0.4714413890961578,merge,2697,
1302,0.002393768582336933,True,False,30,30,0.4714413891145678,0.4791816735822501,0.0,0.4714413891145678,0.4791816735822501,0.4714413891145678,split,,3013
1303,0.002390746434498212,True,False,31,31,0.47144138937703034,0.4791816735822501,0.0,0.47144138937703034,0.4791816735822501,0.47144138937703034,split,,2720
1304,0.00238772810214008,True,False,30,30,0.469961888454265,0.4791816735822501,0.0,0.469961888454265,0.4791816735822501,0.469961888454265,merge,2844,
1305,0.0023847135804454683,True,False,31,31,0.469991545556319,0.4791816735822501,0.0,0.469991545556319,0.4791816735822501,0.469991545556319,split,,1777
1306,0.0023817028646033896,True,False,32,32,0.4699915455596234,0.4791816735822501,0.0,0.4699915455596234,0.4791816735822501,0.4699915455596234,split,,2697
1307,0.002378695949808933,True,False,31,31,0.46997176741445595,0.4791816735822501,0.0,0.46997176741445595,0.4791816735822501,0.46997176741445595,merge,2,
1309,0.002372693504173554,False,False,31,31,0.46997176741445595,0.4791816735822501,0.0,0.46997176741445595,0.4791816735822501,0.3924627637117132,merge,2870,
1310,0.002369697963753108,True,False,32,32,0.4699718387152937,0.4791816735822501,0.0,0.4699718387152937,0.4791816735822501,0.4699718387152937,split,,865
1312,0.002363718223803226,True,False,32,32,0.46997176748735175,0.4791816735822501,0.0,0.46997176748735175,0.4791816735822501,0.46997176748735175,paired,865,2724
1314,0.002357753573240436,False,False,32,32,0.46997176748735175,0.4791816735822501,0.0,0.46997176748735175,0.4791816735822501,0.439986222705286,split,,2209
1315,0.0023547768945764327,True,False,31,31,0.4699717674840473,0.4791816735822501,0.0,0.4699717674840473,0.4791816735822501,0.4699717674840473,merge,2697,
1316,0.0023518039739879,True,False,30,30,0.4699717674656373,0.4791816735822501,0.0,0.4699717674656373,0.4791816735822501,0.4699717674656373,merge,3013,
1317,0.002348834806730243,True,False,31,31,0.4699862226835715,0.4791816735822501,0.0,0.4699862226835715,0.4791816735822501,0.4699862226835715,split,,2209
1318,0.0023458693880648593,True,False,32,32,0.4699862239839566,0.4791816735822501,0.0,0.4699862239839566,0.4791816735822501,0.4699862239839566,split,,2894
1319,0.0023429077132591267,True,False,32,32,0.46998622268363355,0.4791816735822501,0.0,0.46998622268363355,0.4791816735822501,0.46998622268363355,paired,2894,2694
1321,0.0023369955763259988,True,False,31,31,0.4699862214350715,0.4791816735822501,0.0,0.4699862214350715,0.4791816735822501,0.4699862214350715,merge,2893,
1322,0.0023340451047632054,True,False,30,30,0.4699778827031509,0.4791816735822501,0.0,0.4699778827031509,0.4791816735822501,0.4699778827031509,merge,1,
1323,0.002331098358189253,True,False,31,31,0.46997788270364527,0.4791816735822501,0.0,0.46997788270364527,0.4791816735822501,0.46997788270364527,split,,2682
1324,0.002328155331901319,True,False,31,31,0.4699634287342729,0.4791816735822501,0.0,0.4699634287342729,0.4791816735822501,0.4699634287342729,paired,2209,2893
1325,0.002325216021202521,True,False,30,30,0.46996342748571096,0.4791816735822501,0.0,0.46996342748571096,0.4791816735822501,0.46996342748571096,merge,2893,
1329,0.002313495840568371,False,False,30,30,0.46996342748571096,0.4791816735822501,0.0,0.46996342748571096,0.4791816735822501,0.462388473292901,merge,2866,
1330,0.002310575037569262,True,False,31,31,0.4699634277184358,0.4791816735822501,0.0,0.4699634277184358,0.4791816735822501,0.4699634277184358,split,,2705
1331,0.002307657922102246,True,False,31,31,0.46996342896650345,0.4791816735822501,0.0,0.46996342896650345,0.4791816735822501,0.46996342896650345,paired,2682,2893
1332,0.0023047444895117905,True,False,30,30,0.46996342889360765,0.4791816735822501,0.0,0.46996342889360765,0.4791816735822501,0.46996342889360765,merge,2724,
1333,0.002301834735148242,True,False,29,29,0.46996342764504573,0.4791816735822501,0.0,0.46996342764504573,0.4791816735822501,0.46996342764504573,merge,2893,
1334,0.0022989286543678143,True,False,30,30,0.46997176637696636,0.4791816735822501,0.0,0.46997176637696636,0.4791816735822501,0.46997176637696636,split,,1
1337,0.0022902324071753144,True,False,31,31,0.4700771658681094,0.4791816735822501,0.0,0.4700771658681094,0.4791816735822501,0.4700771658681094,split,,2876
1338,0.002287340974406673,True,False,30,30,0.47006882713618875,0.4791816735822501,0.0,0.47006882713618875,0.4791816735822501,0.47006882713618875,merge,1,
1339,0.002284453192090025,True,False,31,31,0.47006882713651826,0.4791816735822501,0.0,0.47006882713651826,0.4791816735822501,0.47006882713651826,split,,2706
1340,0.0022815690556166517,True,False,32,32,0.47164158201930007,0.4791816735822501,0.0,0.47164158201930007,0.4791816735822501,0.47164158201930007,split,,2811
1344,0.0022700688761850287,False,False,32,32,0.47164158201930007,0.4791816735822501,0.0,0.47164158201930007,0.4791816735822501,0.4431210829420654,split,,2844
1345,0.002267202900000643,True,False,31,31,0.471536182528157,0.4791816735822501,0.0,0.471536182528157,0.4791816735822501,0.471536182528157,merge,2876,
1346,0.0022643405421291524,True,False,32,32,0.4715361825974515,0.4791816735822501,0.0,0.4715361825974515,0.4791816735822501,0.4715361825974515,split,,2709
1347,0.0022614817980024155,True,False,32,32,0.4639612284073481,0.4791816735822501,0.0,0.4639612284073481,0.4791816735822501,0.4639612284073481,paired,2866,2717
1349,0.00225577513273946,False,False,32,32,0.4639612284073481,0.4791816735822501,0.0,0.4639612284073481,0.4791816735822501,0.46238847352506074,paired,2811,2682
1352,0.002247242124058339,True,False,31,31,0.4639612281448856,0.4791816735822501,0.0,0.4639612281448856,0.4791816735822501,0.4639612281448856,merge,2720,
1353,0.0022444049667915853,True,False,32,32,0.46396956687680624,0.4791816735822501,0.0,0.46396956687680624,0.4791816735822501,0.46396956687680624,split,,1
1354,0.002241571391453663,False,False,32,32,0.46396956687680624,0.4791816735822501,0.0,0.46396956687680624,0.4791816735822501,0.4623968119945189,paired,2811,2682
1357,0.0022330921118193505,True,False,31,31,0.4639695668764765,0.4791816735822501,0.0,0.4639695668764765,0.4791816735822501,0.4639695668764765,merge,2706,
1358,0.002230272819031737,True,False,30,30,0.46239681199369487,0.4791816735822501,0.0,0.46239681199369487,0.4791816735822501,0.46239681199369487,merge,2811,
1359,0.002227457085618938,False,False,30,30,0.46239681199369487,0.4791816735822501,0.0,0.46239681199369487,0.4791816735822501,0.3777934757053141,merge,2841,
1360,0.0022246449070872218,True,False,31,31,0.46253183042781887,0.4791816735822501,0.0,0.46253183042781887,0.4791816735822501,0.46253183042781887,split,,2788
1361,0.0022218362789485266,True,False,31,31,0.4625318338160379,0.4791816735822501,0.0,0.4625318338160379,0.4791816735822501,0.4625318338160379,paired,2717,2789
1362,0.0022190311967204613,True,False,30,30,0.4625318335577242,0.4791816735822501,0.0,0.4625318335577242,0.4791816735822501,0.4625318335577242,merge,2716,
1363,0.00221622965592629,True,False,30,30,0.46253183473699166,0.4791816735822501,0.0,0.46253183473699166,0.4791816735822501,0.46253183473699166,paired,2709,2893
1364,0.0022134316520949306,True,False,29,29,0.46252349600507103,0.4791816735822501,0.0,0.46252349600507103,0.4791816735822501,0.46252349600507103,merge,1,
1365,0.002210637180760946,True,False,30,30,0.4625234960743655,0.4791816735822501,0.0,0.4625234960743655,0.4791816735822501,0.4625234960743655,split,,2709
1367,0.0022050588177515286,True,False,31,31,0.4625318348062861,0.4791816735822501,0.0,0.4625318348062861,0.4791816735822501,0.4625318348062861,split,,1
1368,0.002202274917173381,True,False,32,32,0.4625318431196779,0.4791816735822501,0.0,0.4625318431196779,0.4791816735822501,0.4625318431196779,split,,2793
1369,0.002199494531287162,True,False,32,32,0.46253184435076833,0.4791816735822501,0.0,0.46253184435076833,0.4791816735822501,0.46253184435076833,paired,2709,2894
1370,0.0021967176556555515,True,False,32,32,0.46256491564322627,0.4791816735822501,0.0,0.46256491564322627,0.4791816735822501,0.46256491564322627,paired,2793,3132
1371,0.00219394428584683,True,False,32,32,0.462564915551149,0.4791816735822501,0.0,0.462564915551149,0.4791816735822501,0.462564915551149,paired,2894,2837
1374,0.002185645167124703,False,False,32,32,0.462564915551149,0.4791816735822501,0.0,0.462564915551149,0.4791816735822501,0.4341376704339306,split,,2811
1375,0.0021828857764021516,True,False,31,31,0.462564914302587,0.4791816735822501,0.0,0.462564914302587,0.4791816735822501,0.462564914302587,merge,2893,
1376,0.002180129869427682,True,False,30,30,0.4625318346967374,0.4791816735822501,0.0,0.4625318346967374,0.4791816735822501,0.4625318346967374,merge,3132,
1377,0.0021773774418030415,True,False,30,30,0.46253183477568627,0.4791816735822501,0.0,0.46253183477568627,0.4791816735822501,0.46253183477568627,paired,2694,2790
1378,0.0021746284891355286,True,False,29,29,0.46252349604376564,0.4791816735822501,0.0,0.46252349604376564,0.4791816735822501,0.46252349604376564,merge,1,
1379,0.002171883007037988,True,False,30,30,0.4625234960442599,0.4791816735822501,0.0,0.4625234960442599,0.4791816735822501,0.4625234960442599,split,,2682
1381,0.0021664024370318903,True,False,31,31,0.4625234960444541,0.4791816735822501,0.0,0.4625234960444541,0.4791816735822501,0.4625234960444541,split,,2686
1382,0.0021636673403766893,True,False,31,31,0.4625234958121385,0.4791816735822501,0.0,0.4625234958121385,0.4791816735822501,0.4625234958121385,paired,2705,2690
1383,0.0021609356967981588,True,False,32,32,0.46252349581231234,0.4791816735822501,0.0,0.46252349581231234,0.4791816735822501,0.46252349581231234,split,,2687
1384,0.0021582075019367666,False,False,32,32,0.46252349581231234,0.4791816735822501,0.0,0.46252349581231234,0.4791816735822501,0.43252349581237437,split,,2694
1385,0.0021554827514384876,True,False,31,31,0.46252349573330154,0.4791816735822501,0.0,0.46252349573330154,0.4791816735822501,0.46252349573330154,merge,2790,
1386,0.0021527614409547896,True,False,30,30,0.4625234957328924,0.4791816735822501,0.0,0.4625234957328924,0.4791816735822501,0.4625234957328924,merge,2690,
1388,0.002147329122664464,True,False,29,29,0.46252349452458474,0.4791816735822501,0.0,0.46252349452458474,0.4791816735822501,0.46252349452458474,merge,2837,
1389,0.0021446181061881985,True,False,30,30,0.46255657413043433,0.4791816735822501,0.0,0.46255657413043433,0.4791816735822501,0.46255657413043433,split,,3132
1390,0.0021419105123872263,True,False,31,31,0.46412932901321596,0.4791816735822501,0.0,0.46412932901321596,0.4791816735822501,0.46412932901321596,split,,2811
1391,0.002139206336940398,True,False,30,30,0.4641293289726192,0.4791816735822501,0.0,0.4641293289726192,0.4791816735822501,0.4641293289726192,merge,2704,
1392,0.0021365055755320204,True,False,29,29,0.4625565740898376,0.4791816735822501,0.0,0.4625565740898376,0.4791816735822501,0.4625565740898376,merge,2811,
1393,0.002133808223851849,True,False,30,30,0.4626917459578542,0.4791816735822501,0.0,0.4626917459578542,0.4791816735822501,0.4626917459578542,split,,2800
1394,0.0021311142775950797,True,False,31,31,0.4627000846897748,0.4791816735822501,0.0,0.4627000846897748,0.4791816735822501,0.4627000846897748,split,,1
1395,0.002128423732462345,True,False,32,32,0.4627145399077091,0.4791816735822501,0.0,0.4627145399077091,0.4791816735822501,0.4627145399077091,split,,2209
1398,0.00212037246089604,True,False,31,31,0.4625793680396924,0.4791816735822501,0.0,0.4625793680396924,0.4791816735822501,0.4625793680396924,merge,2800,
1399,0.0021176954773742137,False,False,31,31,0.4625793680396924,0.4791816735822501,0.0,0.4625793680396924,0.4791816735822501,0.3850901424821173,paired,2870,2
1400,0.0021150218735608633,True,False,30,30,0.4625462884338428,0.4791816735822501,0.0,0.4625462884338428,0.4791816735822501,0.4625462884338428,merge,3132,
1401,0.0021123516451890846,True,False,31,31,0.46254632144204144,0.4791816735822501,0.0,0.46254632144204144,0.4791816735822501,0.46254632144204144,split,,2210
1402,0.002109684787997361,True,False,30,30,0.462546321441063,0.4791816735822501,0.0,0.462546321441063,0.4791816735822501,0.462546321441063,merge,2693,
1403,0.002107021297729558,True,False,29,29,0.46254631805013735,0.4791816735822501,0.0,0.46254631805013735,0.4791816735822501,0.46254631805013735,merge,2789,
1404,0.0021043611701349117,True,False,30,30,0.46254631929869927,0.4791816735822501,0.0,0.46254631929869927,0.4791816735822501,0.46254631929869927,split,,2893
1405,0.002101704400968027,True,False,31,31,0.4625463193392959,0.4791816735822501,0.0,0.4625463193392959,0.4791816735822501,0.4625463193392959,split,,2704
1406,0.002099050985988867,True,False,32,32,0.4701212735321061,0.4791816735822501,0.0,0.4701212735321061,0.4791816735822501,0.4701212735321061,split,,2866
1408,0.002093754201660337,True,False,31,31,0.4701212405239076,0.4791816735822501,0.0,0.4701212405239076,0.4791816735822501,0.4701212405239076,merge,2210,
1409,0.0020911108238576325,True,False,31,31,0.470121239276324,0.4791816735822501,0.0,0.470121239276324,0.4791816735822501,0.470121239276324,paired,2893,2693
1410,0.0020884707833359727,True,False,32,32,0.4701213105771618,0.4791816735822501,0.0,0.4701213105771618,0.4791816735822501,0.4701213105771618,split,,865
1411,0.002085834075882018,True,False,31,31,0.4699862921430378,0.4791816735822501,0.0,0.4699862921430378,0.4791816735822501,0.4699862921430378,merge,2788,
1412,0.00208320069728775,True,False,32,32,0.4700192553752254,0.4791816735822501,0.0,0.4700192553752254,0.4791816735822501,0.4700192553752254,split,,2443
1413,0.002080570643350463,True,False,32,32,0.4700192553350888,0.4791816735822501,0.0,0.4700192553350888,0.4791816735822501,0.4700192553350888,paired,2704,2727
1414,0.002077943909872756,False,False,32,32,0.4700192553350888,0.4791816735822501,0.0,0.4700192553350888,0.4791816735822501,0.4400523349409384,split,,3132
1415,0.002075320492662529,True,False,31,31,0.4699862921029011,0.4791816735822501,0.0,0.4699862921029011,0.4791816735822501,0.4699862921029011,merge,2443,
1417,0.0020700835903025637,True,False,31,31,0.46998629335100284,0.4791816735822501,0.0,0.46998629335100284,0.4791816735822501,0.46998629335100284,paired,2727,2893
1418,0.0020674700967950603,True,False,32,32,0.4699862933543073,0.4791816735822501,0.0,0.4699862933543073,0.4791816735822501,0.4699862933543073,split,,2697
1419,0.0020648599028394903,False,False,32,32,0.4699862933543073,0.4791816735822501,0.0,0.4699862933543073,0.4791816735822501,0.4674449386256163,merge,2787,
1420,0.0020622530042701498,True,False,31,31,0.4699718381363731,0.4791816735822501,0.0,0.4699718381363731,0.4791816735822501,0.4699718381363731,merge,2209,
1421,0.0020596493969265916,True,False,30,30,0.4674304834076821,0.4791816735822501,0.0,0.4674304834076821,0.4791816735822501,0.4674304834076821,merge,2787,
1422,0.002057049076653624,True,False,29,29,0.46743048340750815,0.4791816735822501,0.0,0.46743048340750815,0.4791816735822501,0.46743048340750815,merge,2687,
1424,0.0020518582807249088,True,False,30,30,0.46744493862544245,0.4791816735822501,0.0,0.46744493862544245,0.4791816735822501,0.46744493862544245,split,,2209
1425,0.0020492677967849787,True,False,29,29,0.4674448673246046,0.4791816735822501,0.0,0.4674448673246046,0.4791816735822501,0.4674448673246046,merge,865,
1426,0.002046680583347259,True,False,30,30,0.46744486853291234,0.4791816735822501,0.0,0.46744486853291234,0.4791816735822501,0.46744486853291234,split,,2837
1427,0.00204409663628272,True,False,31,31,0.46998622326160333,0.4791816735822501,0.0,0.46998622326160333,0.4791816735822501,0.46998622326160333,split,,2787
1428,0.0020415159514675465,True,False,32,32,0.4699862233022001,0.4791816735822501,0.0,0.4699862233022001,0.4791816735822501,0.4699862233022001,split,,2704
1429,0.002038938524783126,True,False,31,31,0.4699717680842659,0.4791816735822501,0.0,0.4699717680842659,0.4791816735822501,0.4699717680842659,merge,2209,
1430,0.0020363643521160504,True,False,32,32,0.469971768084726,0.4791816735822501,0.0,0.469971768084726,0.4791816735822501,0.469971768084726,split,,2727
1431,0.0020337934293581,True,False,31,31,0.4699717680441293,0.4791816735822501,0.0,0.4699717680441293,0.4791816735822501,0.4699717680441293,merge,2704,
1432,0.002031225752406246,True,False,32,32,0.469971768046189,0.4791816735822501,0.0,0.469971768046189,0.4791816735822501,0.469971768046189,split,,2757
1434,0.002026100119534597,False,False,32,32,0.469971768046189,0.4791816735822501,0.0,0.469971768046189,0.4791816735822501,0.4588837866269383,merge,2873,
1436,0.0020209874207803417,True,False,31,31,0.46997176804288454,0.4791816735822501,0.0,0.46997176804288454,0.4791816735822501,0.46997176804288454,merge,2697,
1437,0.0020184359114945815,True,False,32,32,0.4699717680430585,0.4791816735822501,0.0,0.4699717680430585,0.4791816735822501,0.4699717680430585,split,,2687
1439,0.0020133425527455516,False,False,32,32,0.4699717680430585,0.4791816735822501,0.0,0.4699717680430585,0.4791816735822501,0.4588837866238078,merge,2873,
1440,0.002010800695153602,True,False,32,32,0.469971768046189,0.4791816735822501,0.0,0.469971768046189,0.4791816735822501,0.469971768046189,paired,2687,2697
1442,0.0020057266032516034,True,False,31,31,0.46994211094413496,0.4791816735822501,0.0,0.46994211094413496,0.4791816735822501,0.46994211094413496,merge,1777,
1443,0.0020031943608436248,True,False,30,30,0.46993377221221433,0.4791816735822501,0.0,0.46993377221221433,0.4791816735822501,0.46993377221221433,merge,1,
1444,0.0020006653154075573,False,False,30,30,0.46993377221221433,0.4791816735822501,0.0,0.46993377221221433,0.4791816735822501,0.46235881801940426,merge,2866,
1446,0.0019956167993114646,True,False,29,29,0.4699337709636524,0.4791816735822501,0.0,0.4699337709636524,0.4791816735822501,0.4699337709636524,merge,2893,
1447,0.001993097320594325,True,False,28,28,0.4673924162349613,0.4791816735822501,0.0,0.4673924162349613,0.4791816735822501,0.4673924162349613,merge,2787,
1448,0.0019905810227348586,True,False,29,29,0.4673924162349785,0.4791816735822501,0.0,0.4673924162349785,0.4791816735822501,0.4673924162349785,split,,2683
1449,0.00198806790171721,False,False,29,29,0.4673924162349785,0.4791816735822501,0.0,0.4673924162349785,0.4791816735822501,0.3827890799465978,merge,2841,
1450,0.001985557953530599,True,False,28,28,0.4673924162347844,0.4791816735822501,0.0,0.4673924162347844,0.4791816735822501,0.4673924162347844,merge,2686,
1452,0.0019805475596326653,True,False,29,29,0.4673924174833463,0.4791816735822501,0.0,0.4673924174833463,0.4791816735822501,0.4673924174833463,split,,2893
1454,0.0019755498090559547,True,False,30,30,0.4673924175017563,0.4791816735822501,0.0,0.4673924175017563,0.4791816735822501,0.4673924175017563,split,,3013
1455,0.0019730556650397885,True,False,31,31,0.46739241753925065,0.4791816735822501,0.0,0.46739241753925065,0.4791816735822501,0.46739241753925065,split,,3014
1456,0.0019705646698960745,True,False,32,32,0.4673924175392507,0.4791816735822501,0.0,0.4673924175392507,0.4791816735822501,0.4673924175392507,split,,3073
1459,0.001963110537970029,False,False,32,32,0.4673924175392507,0.4791816735822501,0.0,0.4673924175392507,0.4791816735822501,0.392424768565199,paired,2870,2787
1462,0.001955684603079899,True,False,32,32,0.46739241883757593,0.4791816735822501,0.0,0.46739241883757593,0.4791816735822501,0.46739241883757593,paired,2757,2894
1464,0.001950749592150538,False,False,32,32,0.46739241883757593,0.4791816735822501,0.0,0.46739241883757593,0.4791816735822501,0.4563044374183253,merge,2873,
1466,0.0019458270343196136,True,False,32,32,0.46739241883717775,0.4791816735822501,0.0,0.46739241883717775,0.4791816735822501,0.46739241883717775,paired,2727,2694
1467,0.0019433704154928461,True,False,31,31,0.46739241883387334,0.4791816735822501,0.0,0.46739241883387334,0.4791816735822501,0.46739241883387334,merge,2697,
1469,0.0019384664784136512,True,False,32,32,0.4673924188343334,0.4791816735822501,0.0,0.4673924188343334,0.4791816735822501,0.4673924188343334,split,,2727
1470,0.0019360191523348494,True,False,31,31,0.4673924188343163,0.4791816735822501,0.0,0.4673924188343163,0.4791816735822501,0.4673924188343163,merge,2683,
1471,0.0019335749160205608,True,False,30,30,0.46739241883431626,0.4791816735822501,0.0,0.46739241883431626,0.4791816735822501,0.46739241883431626,merge,3073,
1472,0.0019311337655699388,True,False,31,31,0.46739241883431626,0.4791816735822501,0.0,0.46739241883431626,0.4791816735822501,0.46739241883431626,split,,2954
1474,0.001926260706680925,True,False,30,30,0.4673924176260085,0.4791816735822501,0.0,0.4673924176260085,0.4791816735822501,0.4673924176260085,merge,2837,
1475,0.0019238287904654384,True,False,30,30,0.4673924199028636,0.4791816735822501,0.0,0.4673924199028636,0.4791816735822501,0.4673924199028636,paired,2954,2895
1477,0.0019189741650865735,True,False,31,31,0.46739241990414326,0.4791816735822501,0.0,0.46739241990414326,0.4791816735822501,0.46739241990414326,split,,3044
1479,0.0019141317899597512,False,False,31,31,0.46739241990414326,0.4791816735822501,0.0,0.46739241990414326,0.4791816735822501,0.3827890836157625,merge,2841,
1480,0.001911715186577646,True,False,32,32,0.4674254995099929,0.4791816735822501,0.0,0.4674254995099929,0.4791816735822501,0.4674254995099929,split,,3132
1483,0.001904483666890182,True,False,31,31,0.46742549723313775,0.4791816735822501,0.0,0.46742549723313775,0.4791816735822501,0.46742549723313775,merge,2895,
1484,0.0019020792443239234,True,False,32,32,0.4675308967242807,0.4791816735822501,0.0,0.4675308967242807,0.4791816735822501,0.4675308967242807,split,,2876
1487,0.0018948841748914996,True,False,32,32,0.4675358089316302,0.4791816735822501,0.0,0.4675358089316302,0.4791816735822501,0.4675358089316302,paired,3044,2882
1489,0.0018901025888943322,True,False,32,32,0.46753580893113594,0.4791816735822501,0.0,0.46753580893113594,0.4791816735822501,0.46753580893113594,paired,2682,2954
1492,0.0018829528240240823,True,False,31,31,0.467535808931136,0.4791816735822501,0.0,0.467535808931136,0.4791816735822501,0.467535808931136,merge,2954,
1493,0.0018805755842818926,True,False,32,32,0.4675358089344403,0.4791816735822501,0.0,0.4675358089344403,0.4791816735822501,0.4675358089344403,split,,2697
1494,0.0018782013458197766,False,False,32,32,0.4675358089344403,0.4791816735822501,0.0,0.4675358089344403,0.4791816735822501,0.43753580893444044,split,,3073
1498,0.0018687343290610817,True,False,31,31,0.4675308967258113,0.4791816735822501,0.0,0.4675308967258113,0.4791816735822501,0.4675308967258113,merge,2882,
1499,0.0018663750402579,True,False,30,30,0.4675308967257493,0.4791816735822501,0.0,0.4675308967257493,0.4791816735822501,0.4675308967257493,merge,2694,
1500,0.0018640187300716204,True,False,29,29,0.467530896688255,0.4791816735822501,0.0,0.467530896688255,0.4791816735822501,0.467530896688255,merge,3014,
1501,0.001861665394741719,True,False,29,29,0.4690103963106353,0.4791816735822501,0.0,0.4690103963106353,0.4791816735822501,0.4690103963106353,paired,2894,2844
1502,0.0018593150305124223,True,False,30,30,0.4690103963117595,0.4791816735822501,0.0,0.4690103963117595,0.4791816735822501,0.4690103963117595,split,,2698
1504,0.0018546232003562437,False,False,30,30,0.4690103963117595,0.4791816735822501,0.0,0.4690103963117595,0.4791816735822501,0.3844070600233787,merge,2841,
1507,0.0018476076447544632,True,False,31,31,0.4690103976121445,0.4791816735822501,0.0,0.4690103976121445,0.4791816735822501,0.4690103976121445,split,,2894
1509,0.0018429453572334207,True,False,30,30,0.46901039761168445,0.4791816735822501,0.0,0.46901039761168445,0.4791816735822501,0.46901039761168445,merge,2727,
1512,0.0018359739758648326,True,False,31,31,0.47155175234037544,0.4791816735822501,0.0,0.47155175234037544,0.4791816735822501,0.47155175234037544,split,,2787
1514,0.0018313410449604084,True,False,30,30,0.4715517510399904,0.4791816735822501,0.0,0.4715517510399904,0.4791816735822501,0.4715517510399904,merge,2894,
1516,0.0018267198048800633,True,False,31,31,0.4716867694741145,0.4791816735822501,0.0,0.4716867694741145,0.4791816735822501,0.4716867694741145,split,,2788
1517,0.0018244135596769964,True,False,30,30,0.47158136998297145,0.4791816735822501,0.0,0.47158136998297145,0.4791816735822501,0.47158136998297145,merge,2876,
1519,0.001819809800541959,False,False,30,30,0.47158136998297145,0.4791816735822501,0.0,0.47158136998297145,0.4791816735822501,0.46049338856372074,merge,2873,
1522,0.001812925934947096,True,False,30,30,0.4714463515489094,0.4791816735822501,0.0,0.4714463515489094,0.4791816735822501,0.4714463515489094,paired,2788,2694
1523,0.0018106371045912763,True,False,29,29,0.4714463515304994,0.4791816735822501,0.0,0.4714463515304994,0.4791816735822501,0.4714463515304994,merge,3013,
1524,0.0018083511638981263,False,False,29,29,0.4714463515304994,0.4791816735822501,0.0,0.4714463515304994,0.4791816735822501,0.3939373478277567,merge,2870,
1525,0.001806068109219429,True,False,30,30,0.47144766730346294,0.4791816735822501,0.0,0.47144766730346294,0.4791816735822501,0.47144766730346294,split,,2847
1526,0.0018037879369115736,True,False,29,29,0.4699681663806976,0.4791816735822501,0.0,0.4699681663806976,0.4791816735822501,0.4699681663806976,merge,2844,
1527,0.001801510643335548,True,False,30,30,0.4699681663991076,0.4791816735822501,0.0,0.4699681663991076,0.4791816735822501,0.4699681663991076,split,,3013
1528,0.0017992362248569357,True,False,31,31,0.46996816643660194,0.4791816735822501,0.0,0.46996816643660194,0.4791816735822501,0.46996816643660194,split,,3014
1529,0.0017969646778459082,True,False,30,30,0.46996685066363836,0.4791816735822501,0.0,0.46996685066363836,0.4791816735822501,0.46996685066363836,merge,2847,
1530,0.001794695998677219,True,False,29,29,0.4699668506625141,0.4791816735822501,0.0,0.4699668506625141,0.4791816735822501,0.4699668506625141,merge,2698,
1532,0.001790167229388754,True,False,30,30,0.46996685084480616,0.4791816735822501,0.0,0.46996685084480616,0.4791816735822501,0.46996685084480616,split,,3366
1533,0.0017879071320413473,True,False,31,31,0.4699668510794725,0.4791816735822501,0.0,0.4699668510794725,0.4791816735822501,0.4699668510794725,split,,3486
1534,0.001785649888081007,False,False,31,31,0.4699668510794725,0.4791816735822501,0.0,0.4699668510794725,0.4791816735822501,0.46742549635078146,merge,2787,
1536,0.001781143945916399,True,False,32,32,0.47144635200223783,0.4791816735822501,0.0,0.47144635200223783,0.4791816735822501,0.47144635200223783,split,,2844
1539,0.0017744063431597036,False,False,32,32,0.47144635200223783,0.4791816735822501,0.0,0.47144635200223783,0.4791816735822501,0.4414463532105456,split,,2837
1540,0.0017721661440299459,True,False,32,32,0.4714463519993936,0.4791816735822501,0.0,0.4714463519993936,0.4791816735822501,0.4714463519993936,paired,2697,2727
1544,0.0017632335944808449,False,False,32,32,0.4714463519993936,0.4791816735822501,0.0,0.4714463519993936,0.4791816735822501,0.46035837058014295,merge,2873,
1545,0.0017610075010163224,True,False,31,31,0.47144635176472727,0.4791816735822501,0.0,0.47144635176472727,0.4791816735822501,0.47144635176472727,merge,3486,
1547,0.001756563741909912,True,False,32,32,0.4714463519993936,0.4791816735822501,0.0,0.4714463519993936,0.4791816735822501,0.4714463519993936,split,,3486
1549,0.0017521311962679447,False,False,32,32,0.4714463519993936,0.4791816735822501,0.0,0.4714463519993936,0.4791816735822501,0.46035837058014295,merge,2873,
1553,0.0017432996322636813,True,False,31,31,0.4714463519989334,0.4791816735822501,0.0,0.4714463519989334,0.4791816735822501,0.4714463519989334,merge,2727,
1554,0.0017410987055513985,False,False,31,31,0.4714463519989334,0.4791816735822501,0.0,0.4714463519989334,0.4791816735822501,0.3939373482961907,merge,2870,
1555,0.0017389005575228849,True,False,32,32,0.4730191068817151,0.4791816735822501,0.0,0.4730191068817151,0.4791816735822501,0.4730191068817151,split,,2811
1559,0.00173013568215081,False,False,32,32,0.4730191068817151,0.4791816735822501,0.0,0.4730191068817151,0.4791816735822501,0.44301910688299473,split,,3044
