matrix,split_step,classes,geometry,target_regions,state_count,observation_count,singular_index,singular_value,singular_value_normalized,energy_fraction,cumulative_energy_fraction
basis-projected,axis-parallel,all-cells,row-column,50,50,168,7,1.7482155496535522e-08,0.18017073361859448,0.01604734053384392,0.92369025921083
basis-projected,axis-parallel,all-cells,row-column,50,50,168,8,1.5752575800405477e-08,0.16234572097840086,0.013029155499407597,0.9367194147102377
basis-projected,axis-parallel,all-cells,row-column,50,50,168,9,1.4289753040882846e-08,0.1472698998195398,0.010721673002483358,0.9474410877127211
basis-projected,axis-parallel,all-cells,row-column,50,50,168,10,1.2516719865487749e-08,0.12899705651916152,0.008226103625121202,0.9556671913378422
basis-projected,axis-parallel,all-cells,row-column,50,50,168,11,1.1744982589653064e-08,0.12104354808734911,0.007242989669564906,0.9629101810074071
basis-projected,axis-parallel,all-cells,row-column,50,50,168,12,1.1197411286139344e-08,0.11540028953824698,0.006583371632723385,0.9694935526401305
basis-projected,axis-parallel,all-cells,row-column,50,50,168,13,9.888224372800251e-09,0.10190783623825705,0.005133927553444034,0.9746274801935746
basis-projected,axis-parallel,all-cells,row-column,50,50,168,14,9.116659105621454e-09,0.09395610052410101,0.004363997997582837,0.9789914781911574
basis-projected,axis-parallel,all-cells,row-column,50,50,168,15,8.259377858535512e-09,0.08512097769067542,0.003581853189820351,0.9825733313809777
basis-projected,axis-parallel,all-cells,row-column,50,50,168,16,7.1894175035500026e-09,0.07409398836211387,0.002713941740087664,0.9852872731210655
basis-projected,axis-parallel,all-cells,row-column,50,50,168,17,6.88250785152732e-09,0.0709309838246864,0.002487176136301092,0.9877744492573666
basis-projected,axis-parallel,all-cells,row-column,50,50,168,18,6.552891112286736e-09,0.06753396051519155,0.0022546493779211823,0.9900290986352879
basis-projected,axis-parallel,all-cells,row-column,50,50,168,19,5.694933941150723e-09,0.05869187162246074,0.0017029052826979764,0.9917320039179859
basis-projected,axis-parallel,all-cells,row-column,50,50,168,20,5.463545415896072e-09,0.05630718625832948,0.0015673364228536155,0.9932993403408394
basis-projected,axis-parallel,all-cells,row-column,50,50,168,21,5.0224689961384976e-09,0.05176146178257282,0.0013244868174640994,0.9946238271583037
basis-projected,axis-parallel,all-cells,row-column,50,50,168,22,4.796023836284618e-09,0.04942772264020342,0.001207746470204732,0.9958315736285084
basis-projected,axis-parallel,all-cells,row-column,50,50,168,23,4.455378436212277e-09,0.045917038179869224,0.001042274969590999,0.9968738485980994
basis-projected,axis-parallel,all-cells,row-column,50,50,168,24,3.752327811353168e-09,0.03867141295493748,0.0007392897001841529,0.9976131382982835
basis-projected,axis-parallel,all-cells,row-column,50,50,168,25,3.1529789297174024e-09,0.032494535754686076,0.0005219816647614824,0.9981351199630449
basis-projected,axis-parallel,all-cells,row-column,50,50,168,26,2.842738293961543e-09,0.029297202167674483,0.0004243135207643787,0.9985594334838094
basis-projected,axis-parallel,all-cells,row-column,50,50,168,27,2.635181823419112e-09,0.027158129467381505,0.00036461479205133904,0.9989240482758608
basis-projected,axis-parallel,all-cells,row-column,50,50,168,28,2.13639421688607e-09,0.02201763469219602,0.00023964915305493646,0.9991636974289156
basis-projected,axis-parallel,all-cells,row-column,50,50,168,29,1.9320449002079513e-09,0.01991161485341519,0.00019599615036094617,0.9993596935792767
basis-projected,axis-parallel,all-cells,row-column,50,50,168,30,1.5494223372257714e-09,0.015968314618773776,0.00012605286948687435,0.9994857464487635
basis-projected,axis-parallel,all-cells,row-column,50,50,168,31,1.5098682247508217e-09,0.015560670752223319,0.00011969918737796549,0.9996054456361415
basis-projected,axis-parallel,all-cells,row-column,50,50,168,32,1.1683505741226583e-09,0.012040996895668909,7.167364045005717e-05,0.9996771192765915
basis-projected,axis-parallel,all-cells,row-column,50,50,168,33,1.1140029954041043e-09,0.0114808918714311,6.516071307905981e-05,0.9997422799896706
basis-projected,axis-parallel,all-cells,row-column,50,50,168,34,1.0134243339588213e-09,0.010444330263077712,5.392569704408727e-05,0.9997962056867147
basis-projected,axis-parallel,all-cells,row-column,50,50,168,35,8.74817517408662e-10,0.009015851273325614,4.018352696366683e-05,0.9998363892136783
basis-projected,axis-parallel,all-cells,row-column,50,50,168,36,8.517322643577293e-10,0.008777935131990428,3.809073116154938e-05,0.9998744799448399
basis-projected,axis-parallel,all-cells,row-column,50,50,168,37,8.131151077748573e-10,0.008379947513519753,3.471500018311374e-05,0.999909194945023
basis-projected,axis-parallel,all-cells,row-column,50,50,168,38,6.886919309689662e-10,0.0070976448221430535,2.4903655521568103e-05,0.9999340986005445
basis-projected,axis-parallel,all-cells,row-column,50,50,168,39,6.093577601622807e-10,0.006280028495706876,1.949655160462432e-05,0.9999535951521492
basis-projected,axis-parallel,all-cells,row-column,50,50,168,40,5.59321354795344e-10,0.0057643543350242915,1.6426154863899236e-05,0.9999700213070132
basis-projected,axis-parallel,all-cells,row-column,50,50,168,41,4.490372968977889e-10,0.004627769111207027,1.0587122565024602e-05,0.9999806084295783
basis-projected,axis-parallel,all-cells,row-column,50,50,168,42,3.3058691447890207e-10,0.003407021915471172,5.738315586407856e-06,0.9999863467451646
basis-projected,axis-parallel,all-cells,row-column,50,50,168,43,3.1901046772353396e-10,0.003287715294212449,5.343465119570828e-06,0.9999916902102842
basis-projected,axis-parallel,all-cells,row-column,50,50,168,44,2.611005748335463e-10,0.002690897133669776,3.579552752158993e-06,0.9999952697630363
basis-projected,axis-parallel,all-cells,row-column,50,50,168,45,2.221438751633589e-10,0.002289410191151283,2.5910858242638943e-06,0.9999978608488606
basis-projected,axis-parallel,all-cells,row-column,50,50,168,46,1.9251750548395962e-10,0.0019840814368880656,1.9460480649476706e-06,0.9999998068969256
basis-projected,axis-parallel,all-cells,row-column,50,50,168,47,5.4152569407731585e-11,0.0005580952623065482,1.5397536648580546e-07,0.9999999608722919
basis-projected,axis-parallel,all-cells,row-column,50,50,168,48,2.651030888600045e-11,0.00027321469605923545,3.6901386736533156e-08,0.9999999977736787
basis-projected,axis-parallel,all-cells,row-column,50,50,168,49,5.910139103350294e-12,6.0909771581060765e-05,1.8340387891294476e-09,0.9999999996077175
basis-projected,axis-parallel,all-cells,row-column,50,50,168,50,2.7333350842433145e-12,2.8169694947007764e-05,3.922824353870389e-10,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,51,1.0932854257837429e-15,1.1267377026649257e-08,6.275960890252004e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,52,9.706070602857727e-16,1.0003056324589401e-08,4.9465226643022184e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,53,8.562561077110962e-16,8.824557768192997e-09,3.849643169529082e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,54,8.267615009354296e-16,8.520586959695332e-09,3.5890011803526854e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,55,7.85724940368721e-16,8.09766501371716e-09,3.241560924334587e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,56,7.706437212427819e-16,7.942238280765284e-09,3.118317987531199e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,57,7.257904832805631e-16,7.479981736346385e-09,2.7658947488923032e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,58,7.214135842277845e-16,7.4348735050719335e-09,2.7326357313711407e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,59,6.990070273336253e-16,7.203951992316401e-09,2.565524668076884e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,60,6.684781694951071e-16,6.889322213717668e-09,2.3463217650689366e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,61,6.558182867909219e-16,6.758849723938565e-09,2.2582923107122784e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,62,6.413926857827825e-16,6.610179777773135e-09,2.1600366363519957e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,63,6.183573593356781e-16,6.3727781789862415e-09,2.007669303652701e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,64,6.153368983773841e-16,6.34164937070914e-09,1.9881036716484962e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,65,5.869514126601585e-16,6.0491091409413525e-09,1.8089118989048927e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,66,5.692405838064462e-16,5.866581704424781e-09,1.7013937060659062e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,67,5.53280240682526e-16,5.702094737699708e-09,1.6073240098564303e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,68,5.466034027126487e-16,5.63328338342914e-09,1.5687645721784843e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,69,5.337398529886833e-16,5.500711905549e-09,1.495796023925663e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,70,5.177709778201901e-16,5.336137007748707e-09,1.4076300138361093e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,71,5.09934499779288e-16,5.255374426847562e-09,1.3653434200948798e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,72,4.956051617775411e-16,5.10769656523861e-09,1.2896882793986583e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,73,4.772788894453202e-16,4.9188263809386974e-09,1.196072656568031e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,74,4.633988599883152e-16,4.775779083915635e-09,1.1275168301677523e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,75,4.515332962995886e-16,4.653492829510697e-09,1.0705147929337843e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,76,4.489090813548349e-16,4.6264477244684235e-09,1.0581077455273378e-17,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,77,4.254617896411367e-16,4.384800420149264e-09,9.504608576339867e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,78,4.17766960761605e-16,4.305497672580778e-09,9.163920069341917e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,79,4.137362100979052e-16,4.263956839457749e-09,8.987940214560044e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,80,3.921385986423048e-16,4.04137230169088e-09,8.074066017897262e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,81,3.807424954264399e-16,3.923924297226985e-09,7.611597505176646e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,82,3.5928908231772983e-16,3.702825864646114e-09,6.777993565263782e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,83,3.562637341259051e-16,3.6716466886411434e-09,6.664327671273773e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,84,3.375531185984329e-16,3.4788154713059474e-09,5.982701855387501e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,85,3.2890940186873133e-16,3.389733505143922e-09,5.680226937034435e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,86,3.04635194815938e-16,3.1395640284121683e-09,4.8727402805409775e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,87,3.03081742377547e-16,3.1235541796539896e-09,4.823171023155622e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,88,2.877431027789509e-16,2.965474476625496e-09,4.3473334803389876e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,89,2.7441283779791854e-16,2.828093040941617e-09,3.9538661324498545e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,90,2.5306437050029136e-16,2.6080761777231025e-09,3.3625993094894535e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,91,2.427212771516482e-16,2.501480471210828e-09,3.0933481973791445e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,92,2.3008465160961095e-16,2.371247669264666e-09,2.7796390797392082e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,93,2.192733207170512e-16,2.2598263162918087e-09,2.5245541967649467e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,94,2.0891636857338897e-16,2.15308778132419e-09,2.2917014925179227e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,95,2.021285516662452e-16,2.0831326804173742e-09,2.1452032158612184e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,96,1.6428568872126154e-16,1.6931249161930597e-09,1.4171394129425126e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,97,1.4962762161349141e-16,1.5420591792042258e-09,1.1755379567727244e-18,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,98,1.3453434177247224e-16,1.386508148771733e-09,9.503409155381062e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,99,1.2672700420438207e-16,1.3060458889817673e-09,8.432404820745198e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,100,1.0875453278111665e-16,1.120821969545136e-09,6.2102322907078325e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,101,9.05061524931942e-17,9.327545390456394e-10,4.300998757672656e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,102,8.655346604054273e-17,8.920182340699958e-10,3.9335261251637587e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,103,8.038194134522506e-17,8.284146279745683e-10,3.3925799634646384e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,104,7.289660077617312e-17,7.512708626088857e-10,2.7901507319158013e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,105,6.681623663355549e-17,6.886067552875252e-10,2.3441053851353784e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,106,5.913756914834323e-17,6.094705667152347e-10,1.8362848402978747e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,107,4.6787231728144715e-17,4.82188244242167e-10,1.1493910498056685e-19,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,108,3.827976769499263e-17,3.945104955577685e-10,7.693991429763102e-20,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,109,2.4836921433770004e-17,2.559687995245514e-10,3.238982772976202e-20,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,110,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,111,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,112,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,113,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,114,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,115,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,116,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,117,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,118,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,119,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,120,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,121,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,122,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,123,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,124,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,125,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,126,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,127,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,128,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,129,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,130,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,131,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,132,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,133,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,134,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,135,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,136,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,137,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,138,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,139,0.0,0.0,0.0,1.0
basis-projected,axis-parallel,all-cells,row-column,50,50,168,140,0.0,0.0,0.0,1.0
